document	label
ㅋㅋㅋㅋ게이인줄 ㅋㅋㅋ옷이랑 화장좀?jㅋㅋㅋㅋ	1
ㅅㅂ적화통일 얼마안남았네	1
댓글이 맘에 안들어 박지원은 다했으면 하겠지 당연 한거 아니냐 기자들은 야당원내대표니까 다해처먹으려 하겠지 법사위는 할만한 의원이 없다 새누리도없고더민주도 없고 국물당은 당연없고 걱정이다	0
사탄: 너를 나의 후계자로 지명했다	0
오씨? 심지어 진도 현장에서도 박근혜는 경호진에 둘러 싸여 있었거든요. 근혜는 현장에서 단 한번도 유족 그 누구와 손 맞잡고 위로 표시한 일이 없습니다. 하물며 유족도 아닌 누구하고 현지도 아닌 분향소에서 어깨를 감싸고 졸졸 따라다니게 했다고요???? 오 할머니가 무려 경호진을 뚫고 박근혜 옆에서 계속 밀착수행 했다고요? 국민을 바보로 압니까??? 오씨 박사모(박근혜를 사랑하는 모임) 관련 집회마다 등장 했고요 대구 출신으로 박사모 회원 맞습니다.덤으로 슬쩍 '전북남원 출신'이라고 '또 다른' 주민이 '전했다'는 센스^^	0
배리나	0
판사들이 무엇을해서 돈이 많은지 알수가 있을까요? 없을까요? 아런거 하나 집유 해주면 얼마나 받을까요?	0
이거 이미 예견 된일 아니었나..? ㅋ 오늘 미래창조과학부 장관후보자 청문회 보니 가관이더만 아직 서막도 안끝났음을 명심 하시라 ㅋㅋ 맹박이 5년 고생하고도 지금의 대통령 뽑았을때는 어느정도 각오들 되있으신거 아니었나.? 아직 4년 8개월 남았어여~~~~	0
저런 뇬이 교수라고?그럼 호남 사람들은 모두 중국이나 북한가야겠네. 일당독재 하는 곳으로.	1
다된 기생충 잔치에재 뿌린 방가방송과 안현모 다신 나서지 말자	1
야 일반 uhd티비 최상급이 qled최저등급이랑 동급이야그라인 위로 q70 q80 q90있는거고...;75인치 q80이 250인데;로컬디밍도 없는 저거 얼마에 삼?	0
자식 잃은 슬픔땜에 아무 생각이 나지 않는게 부모 마음일것 같은데...모든 국민이 이렇게 슬퍼하고 안타까워 하는데 청와대 가고 보상하라하고 대통령 사과는 진심이 아니라는 그들의 생각이 안쓰럽다. 엄마가 돌아가셨을때 적어도 한달이상 아무 생각 안나고 엄마에게 미안한 생각만 들고 좋은 곳으로 가기만을 바랬던것 같다. 나름 억울한 죽음에도 이미 떠난 분에 대한 마음 밖엔 없던데 하물며 자식이 먼 길을 떠난건데 남은 본인들 살아남을 궁리만 하는것 같다. 문제는 그렇게 하지말라는게 아니라 정도것 하라는 것이다.	0
그 세가지가 아니라 더이상 스마트해진 국민을 지도하고 대표할 당이 아니다	0
아니 줄거면 100개남은거 챔피언파편2개로 바꾸기 전에 줬어야지	0
주석단에 열압력탄 한발이면 게임 오바인데. . 아깝네. .	0
낚시 ip칼차단 박으면서 10분정도 눈팅하면 건짐	0
ㅋㅋ 우리 따라하긴 쫀심에 스크래치가고 하긴해야겠고	0
똥마무 씨발 치명적인척 하는거 개좆같네	1
군사적도발은 맨날 니내가했잖니..	0
아마도 펄스건 시리즈가 시간경찰 vs 시간 탐험자(범죄자) 컨셉이라 그럴듯 시간 넘나들면서 물건 훔치고 탐험하고 사건 일으키는 트페	0
대한민국은 안전하지가않다 이민가야되나 ...	0
니네가 미사일쏘면 미국은 니네땅 초토화 시켜버리는데 그래도 쏠거니ㅋㅋㅋ쿠ㅠ	0
유감이라니... 유족들 반응이 마음에 안든다고??? 당신이라면 네네 감사합니다 할거야???	0
아 이건 진짜 빵 터짐. 일본 답다	0
역대 대통령 큰 사고 날때마다 사과 많이 했다..그래도 이날 까지 이런 사고가 끊임없이 나온다..립서비스 보다는 실질적인 시스템 개조가 우선이다..꼬쿠리 잡지말고 시스템이 개조 될수 있게 견제하는게 효과적이야..사과는 개뿔 100번 받아 뭐 하냐	0
상향이라고 발표해놓고 그 패치 덕분에 미드 럭스는 더 나락으로 ㅋㅋ	0
이런 사람이 독도는 대한민국 땅이래 일본땅 아니라고... 왜 그냐 대구라 독도랑 같이 해서 일본 주지 .왜?	1
근데이번엔진짜심각한가봐요.중사로있는제남자친구지금타지에서훈련중인데이것때문에부대복귀했대요....이때까지어떤기사가터져도6년간한번도이런일없었는데....전쟁일으키면김정은내가목따버릴거야ㅜㅜ흐엉	1
김종훈 >>>>>>>>>>>>>>>>>>>>>>안철수 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이건 개도인정하겠다	0
동대문이랑 송파는 왜 없냐?	0
강력대응해봤자 역대 대통령들의 조치 정도가 될거임. 일베나 십알단이나 국정원직원들이야 그 말에 뭔가 크게 기대를 하게끔 선동하겠지만. 지켜보면 알거임.	0
우와 진짜 기구한 삶이다... 세상사람들 중 아무도 겪어보지 못하고 아무도 공감못할 환경이네	0
진짜 해경은 꿀빨인데,,, 근무때도 존나자더만ㅎㅎ	1
조금 헷갈리긴 하지만 자세히 들어보면 다 맞출 수 있던데..ㅎㅎ	0
좌좀들 소원좀 이뤄줘봐라 안쓰럽다 ㅋㅋㅋㅋㅋㅋ	1
진심 안되길 잘했네.....	0
집나간 개를 찾습니다...조원진 김진태 나경원 이완영 김재원 민경욱 전희경 김성태 이언주 이은재 심재철 주광덕 이장우 김문수 류여해 전광훈	0
나는 학사일정 맞추려고 지원입대,충성심은 무슨,...35개월..오늘날그들의 내겐 부럽다.	0
미국이야ㅡ방어시스템 잘되있고 무기도 좋고, 우리 보호해줄 힘은 있어도 일단 전쟁나면 남한까지 막대한 피해 온다 무조건... 전쟁하자는 놈들 정신차려라,..	0
조선 기레기야~~~~더더더더더 는 음주측정 1차감지후 적발후 빨대에 불때만 하는 소리다...1차부터 더더더가 아니란다	1
불난 집에 휘발유를 뿌리는구나............	0
모든 그리스도인들은 한반도 전쟁을 막기위한 기도를 해야 합니다. 전쟁나면 (어떤 모양이든간에) 남한이 피해를 제일 많이 봄. 전쟁을 막아야 함. 하지만 전쟁이 일어난다면, 남북한 모두 새로운 계기가 될 것이다. 정치 경제 종교 모도 새롭게 변화될 계기가 되리라 생각한다	0
대박났어요 정말 ㅋㅋ 투표율 80% 달성하겠음 ㅠ 여러분 203040 힘을 보여줍시다. 투표권 행사하는 권력있는 국민이 됩시다.	0
이제부터 군대안갔다온것들 대통령 시키지마!	0
글 지워라 붕신들아ㅋㅋ 분석충 새끼들ㅋㅋ	1
지금 몇살인데?	0
민주당추천 김이수 기각..문병호의원 어느부분은 무겁게 받아드리고, 어느부분은 유감이다? 아직도 정신못차린 새정연...제발 선을 그으세요 종북들...	0
손담비 장도연한테 겁나 막 대하던데..장도연 편 보면서 사사껀껀 무시하는 말투로 대해서 보기 불편할정도..난중엔 주먹질..려원이랑 공효진대할때랑 겁나 틀림..	1
스텝 죽이고 마비시키는 티비엔 크라스 오집니다.쓰레기 프로그램 그만 만들고 폐쇄하길 바랍니다	1
믿고보는 송혜교 케미 기대이상 눈호강함 어제는 인물 소개고 오늘부터 본격 스토리겠지 오늘도 기대	0
제가 내용을 잘 이해한건지 잘 모르겠지만	0
1주일 지나서 평가한다니깐 일단 핫픽스먹은거랑 사람들 숙련도보고 세부조정할듯	0
성숙을떠나서 좀 안정적인 연기 좀...	1
가로로 접는게 상식이지...그리고 젊은 사람들은 보수가 없는 줄 아냐? 어이가 없는 덧글들...	0
욱 하는놈이 나랏일을 하면 절대 안되지	0
일베 놈들 니들 또 이렇게 장난치다 예상치 못한 곳에서 역풍 맞는다. 조작질 좀 그만해...	0
국어쌤 먹방..GIF	0
그럴분이아닌데왜그리하셨나요? 국민의눈물을닦아주실분이신데왜그리판단력이흐리지셨는지요? 우리국민은절망뿐인이현실에말문이막히고어이가없습니다이현실을어찌해야할까요?	0
최저시급 올린다? 이제 알바 안 쓸걸? 이미 대기업은 최저시급은 준다. 그런데 일반 음식점에서 그게 가능한가? 결론은 법적인 이해관계가 없는 사람들을 쓰게된다. 친척관계도 나중에는 고발할 가능성도~ 이건 뭐냐면 주인이나 알바나 다 똑같게 돈을 가져가는 구조로 만들고, 결국엔 무고용으로 가게할거다	0
민주화운동은 전라도에서만 주장하는 것임	0
더러운 대한민국이다 개같은 나라 망해라	1
진작 평양을 폭격했어야 했어 하지만 지금도 늦진 않았어 그래서 박근혜님이 있는거야 정은이의 목을 따기 위하여	0
문재인을 신처럼 모시는 대깨문이나 이만희를 신처럼 모시는 신천지나 똑같은것들끼리 키배뜨고 ㅈㄹ하네	1
신신애만 불쌍 ㅠ	0
짱깨 애미애비 없는 바퀴벌레새끼들	1
당췌 무늬만 대통령인가	0
총선 압승한 이유 : 이미 똑똑하고 잘 사는 사람들은 이민을 가서 별 미련이 없음. 매해 5만명이 빠져나가는데 대?틜?들이 이길 수 밖에 없음	0
복길이나오니깐 뭔가 스튜디오가퓨짐해요 ㅎㅎㅎㅎ	0
밑 댓글들 중에 몇 명 과거 댓글 보니까.. 진중권이 보수 욕할 때는 진중권을 못밥아 먹어 안달이고.. 진중권이 현 여당 공격할 때는 와 잘한다 하고 진중권 같은 사람 없다 하고 ..ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ 저능해보이냐 왜케 들...ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 참 웃긴다. 지능 수준들이 ㅋㅋㅋㅋㅋㅌ	0
부하의 잘못은 그 부하를 기용한 지휘관의 잘못임을 모르는건가? 대대장이 중대장 시켜서 연대장한테 발표시켰다가 중대장이 잘못하면 대대장은 노책임?	0
로메로 앰창새끼ㅋㅋㅋㅋ	1
도균이 현주한테 저렇게 매달리는데 차인거냐 ㄷㄷ	0
임병선기자. 당신은 당신이 쓴 이 기사가 이해가 됩니까?	0
지지율이 48%나 됩니다. 노무현은 5%에서도 국정을 잘 이끌었습니다. 그런데 능력들이 출중한 이런 분들에게 어인 사치란 말입니까? 그러니 자칭 보수도 편파적으로 생각하지 마시고 지지율 하락에 동참 하시기 바랍니다.	0
첫짤 저렇게 생긴 일게이들이랑 여태 히히덕 거리고 있었다니ㅜ자괴감 드노...	1
신천지라 쓰고 벌레라고 읽는다	1
총선이 지났으니 황교안의 패착을 알켜주자면 황교안은 친황중심에 대선을 염두해두고 자기진영을 짜려고했는데 그것은 차기대통령이 될사람으로써 인물이 부족함을 증명한것이다. 한국의 대통령이 되려고한다면 좌파우파전부를 생각해야되고 정치인이나 국민들 생각이 자기편이 아니라고해서 짤라내버린다면 그것은 인물이 아니라는것이지. 다른사람의 마음을 움직여서 내편으로 만들수 있는사람이어야 일국의 대통령으로써의 자격이있다. 그리고 자신의 확고한 입지가 부족하다고 느꼈다면 이낙연과의 대결구도를 피해갔어야 했다.	0
이 쌍x 주뎅이는 시궁창보다 더 더럽네.	1
니가 하는 지금 행동이 더 분열시키고 있어. 어이가 없네. 문대표님은 이런분 까지 끌어 안아야 하니 앞으로의 길이 험난 하네요. 하지만 끝까지 잘 하시리라 믿습니다. 제발 친노, 비주류 할거 없이 공정하게 하위 20프로 잘라 주세요. 노전대통령님께서 하신 원칙이 통하면 국민들 마음도 돌아 ?ゴ求?	0
좌좀들 안녕하지 않은 이유가 이거였네..	1
규리누나 사랑해요♡ㅎㅎ	0
쭉 잘 해나가셨으면 좋겠습니다. 보수지만 다음 대선에 김무성 씨를 찍고 싶진 않거든요. 보수지만 극보수는 사양인지라... 사실 새누리당 어쩔 수 없이 찍는 저 같은 사람들 많아요. 새누리당 초반 때 정신 좀 차린 듯 해 기회준 건데 요즘 막 나감. 야당이 정말 정권교체를 하고 싶다면 저 같은 성향의 사람들을 돌려놔야 합니다. 사실 새누리당도 중도표를 공략해 이긴 거예요.	0
이게 원본. 지금 네이버가 알바새끼들이랑 같이 베플 조작중이요. ㅇㅇ http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0006886050	0
차명진 세월호 발언 문제가 되기 전 사전투표에선 통합당이 많이 졌고 차명진 발언 문제가 있은 후 당일 본투표에서 통합당이 이겼다고 합니다. 그럼 차명진 발언이 시점상 통합당에 도움 된거 같은데...	0
진즉에 나왔어야죠.홧팅합시다!!!!	0
뚱녀 페티쉬 있는 남자분 아니면 그냥 맛집알림용 지인으로만 생각할듯 혹시보신다면자극받고 살빼세요	1
어떡해서든 우리이겨볼려고 신발집어들고 죽어라 달렸나보네...그래 우리가 졌다 ~~~ 너네가 월등한 1등해라...우린 그만 끝낼란다	0
그럼 시즌3 4는 멤버전원 다 정해놓고 했다는건데 데뷔한애들 다 문제있는거 아님??ㅋ	1
병헌 성님은 나이 들수록 잘생겨지노	0
미통당은 제일 살기좋은 강남에 어울리는 젊은 명문대출신 유학파 인재가 그렇게 없냐.. 예전에는 홍정욱처럼 훤칠하고 스펙갖춘 인재도 잘만 영입하더니 뭔 갑자기 서울 연고도 없는 탈북자를 구의원도 아니고 국회의원 후보로 공천하는지.. 예전에는 종북 등 사상의심되면 연좌제로 대대로 밥줄끊더니 군대 안갔다온 황교안이 당대표되고서 이번에 공천하는거 보면 대한민국 안보+보수 무시하고 막 꽂아넣었다. 지난 군부정권때 국보법 위반 사상범들 북한 탈출하고서 자유민주주의 수호하겠다고 아부떨때도 태구민처럼 봐줬던거냐?	0
뭔뜻인지?	0
지금당장 수원삼성에있는 인민루니부터 죽창으로 찔러죽입시다	1
여기 베플들 이상하죠? 지금 일베충들 좌표찍고 조작하고 있어서 그래요. 그리곤 민심이 기울었다는 말도 안되는 소릴 지껄이며 선동하죠. http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0006886050 [원본 기사] 내용 완전 똑같은 원본 기사입니다. 여기 베플들 보세요. 민심이 기울긴 개뿔 쯧쯧. 이 기사가 많이본뉴스에 있는 한 도배는 계속 됩니다.새로오는 분들에게 진실을 알리고자 도배하는것이니 양해 좀 부탁드려요.	0
와 이제 계정명의다르면 큰일나네요	0
